name,dialog
Old Man," Oh, it's you, Serge. I think the chief is outside. He said he was going to teach some self-defense... He may be old, but he still has some fight left in him. You kids better not misbehave, or else the chief will have to crack down on you all."
Old Man," It says, ~~'The ecstasy and anxiety ~~  of the chosen one...' A mega-babe is in love with me, WHEEEE! I'm on cloud nine!!! But I don't wanna get dumped! It tells of how naive the hearts of man are. Only Chief Radius can come up with a golden saying like that!"
Woman," If you want to record what you've done so far, step up to the Record of Fate and open up the Menu. Then select the block you want and follow the directions to save. Easy, isn't it? But you should go look for another one. I'm going to be here for a while. Oh yeah, and if you go out onto the World Map, you can save without the Record of Fate."
Woman," No cutting in line, Serge! Back of the line!"
Man," That's exactly right, Serge. There it is... The Record of Fate. It records everything, good or bad. If you see one of those things outside, don't forget to record everything you've done so far. Think of how terrible it would be if you lost your past. There wouldn't be anything you could do about it."
Man," C'mon, Serge... Stop gettin' in my face."
Girl," If you listen closely, the Record of Fate will tell you lots of things. Like what you should be doing next. And when you can't hear anything anymore... Well... I guess it means you don't have a future... When that happens, you should just go home and go to sleep. There isn't anything you can do to change fate."
Girl," Serge!!! Keep your hands to yourself, PU-LEASE!!!"
Old Man," Humina, humina, humina...! She sure is pretty! What a knockout that dancer Miki is! The port town of Termina has its share of dancers, but no one, I say, NO ONE compares to Miki. But mind you, I've never actually seen Miki dance... Oh...how I would love to see them jiggle... Err, I'm talking about her arms, of course. Whoa...! Serge! Don't tell grandma about this!"
System," ~~~Sure ~~~Uhh... No, thanks..."
System, Nothing there...
System, No answer... It's just a 'barrel'...
System,
Old Man," Hello there, Serge. Word has it that Komodo dragon scales are quite popular among the young 'uns these days. So you're collecting them too, huh? What, to make a silly little necklace? ~~~That's right! ~~~No way! HeeeHeeeHeee! Well said, Serge!!! You truly are a man of the sea! They don't call me the 'Komodo Dragon Expert' for nothing. Let me give you some pointers. Clean out your ears and listen well, Serge. This is truly top secret. My Super-duper Secret #1 ~~~Rock n' roll to ~~~trap the sucker! My Super-duper Secret #2 ~~~Use the lay of the land ~~~and make a surprise attack! My Super-duper Secret #3 ~~~There is always one that ~~~likes to play tag! ~~~Run with all your might! Beware, these dragons are mighty cautious and run at high speeds. You must face them with your wits, courage, and tenacity. Use your lightning start and run like the wind! Whip past it with all your might!!! But I guess there's no point outrunning it... Anyhow, it's all about guts, my boy! So once you catch up to it, you must fight. Kick that little sucker's butt! But don't get your own butt kicked! Hehehehe... That's about all I can teach you about the ways of an expert. Now go, Serge! Go for the gold and bring forth a brighter tomorrow!!! Hehehe... Sorry... Oh, then forget it. You're no fun... Listen Serge, you have to live a little. Some words of advice... Mega-babe chicks, rock-me- to-the-bone music, and slap-me-silly beverages!"
Old Man," What? You want to hear my super-duper secrets again? ~~~Thankfully, no ~~~Unfortunately, yes You don't have to hold back, you know... I'm sure you'll be able to succeed me as a Komodo Dragon Expert! Devotion is the key, Serge. Hmmm... Actually, I really don't have time to be going over this with you... But I guess it is my duty as a Komodo Dragon Expert. Perhaps it's destiny. Clean out your ears even deeper, Serge, and listen carefully. So, Serge... How'd it go? Did my pointers help? What...? Someone gave it to you!? You lily-livered coward!!! A true man uses wits, courage, and tenacity to catch one! Think about it, Serge. What good is something if you didn't work your heart out for it? I guess I overestimated you..."
Porre Soldier, The Porre Army is currently investigating the area. It is off-limits to the general public. We will inform you when our investigation is complete.
Porre Soldier," Beat it, kid. There's nothing to see here."
Man," Why, if it isn't Serge! Didn't the village elders tell you not to come near here!"
Acacia Dragoon, The Acacia Dragoons are currently investigating the area. It is off-limits to the general public. We will inform you when our investigation is complete.
Acacia Dragoon," Beat it, kid. There's nothing to see here."
System,
System, The surface of this slope is too slippery to climb!
Old Man," Well now, you're in Arni. What brings you here to this quiet, seaside village? There isn't much excitement here, but please relax and stay awhile. Are you new to this region? Then I'd advise you to stay away from Hydra Marshes. Ever since the Hydra was wiped out several years ago, the water over there's gone bad. I hear the water's actually poisoned. Better not set foot in there, young man."
System,
Woman," I'm sorry, but that's not for sale. Can I interest you in something else? I said... It's not for sale! Why don't you just buy something else?"
Woman," Hello! Can I interest you in something? I have some great Elements. Would you like to take a look? ~~~No, thank you ~~~Show me your Elements ~~~Show me your Weapons/Armor Oh... Oh well... Come again some time. Sure! Just one second... Thanks. Come again. Oh my! A dragon scale? Sorry. You can't coax me into giving you a discount with that."
Woman, Hello! How can I help you?
Old Man, Looks like it's gonna be another scorcher today. It hasn't rained in quite a while... I don't know how much longer us old-timers can stand this heat...
Man," Arghhhh! I just haven't been able to hit a big one lately, you know? I'm not really concerned about the money or profit. I just have this urge for a challenge... C'mon, baby! I know you're out there! I need some excitement! Give me a big catch! Hey, that's an amulet made from a lion shark tooth. It's huge!"
Girl," The only things the Record of Fate doesn't touch upon are life and death. I don't mind, really... I don't think I really want to know. More importantly, what should I see first at the festival in Termina? Should I go catch Nikki's concert? The mermaid dance show? Hmmm... What to see..."
Girl," EXCUSE YOU! Stop pushing, and keep your hands to yourself!"
Old Man," That's right. The Record of Fate records everything for us, good or bad. So when the time comes for us to bid adieu, our life story will live on in the Record of Fate. Think about how terrible it would be if you left this world with no record of your very existence."
Old Man," Hey man, stop gettin' in my face."
System,
Old Man," This year's Viper Festival is going to be some event! They're going to have a famous minstrel band there. You see that poster over there? He's the lead guitarist and vocalist of the band. He dresses flamboyantly, but he drives the women mad, young and old! He puts on a powerful show, too."
System, No answer... It seems to be just a 'pot'...
System,
System, You felt a beam of light from Lasery the cat!!! ......NOT! You felt an aura of longevity from Aurey the cat!!! ......NOT! You received a sacred lickaroo from Lickey the cat!!! ......NOT! No answer... It seems to be just a straw doll...
System,
Old Man," Zzzz... Zzzz...? Hwaaah...... The tranquil sound of the waves does it to me every time. It makes me so sleepy. I bet the lullaby we heard in our mothers' wombs was kinda like this. One day, we will all return to the Mother Sea... Embraced by her lullaby... In due course, your time will also come to return to the sea, young man..."
Acacia Dragoon," Our excavation is nearly complete. Just stick to the low path and make your way through. We still have some of our men working on the high ground, so do not interfere with their work."
Acacia Dragoon, Watch out for wild monsters running about.
Acacia Dragoon," We are investigating a supernatural phenomenon up there... It is off-limits to the... Hey, are you the exorcists we sent for? ~~~Yes, we are ~~~No, we're not Ohhh, great! I thought you'd be a little older... Please make your way up the rope ladder. Go away. This is off-limits to the general public. Can't you see I'm busy, here? Please make your way up the rope ladder."
Acacia Dragoon," They say there's a ghost in Arni Village, and now this mysterious howling... Why must we conduct such strange investigations...? I just hope it's not some kind of omen..."
Acacia Dragoon," I'm glad that was taken care of. I wonder how Sir Karsh is doing...? ...You know, with the Isle of the Damned incident and all... Uhhh... I-I-It's nothing! I didn't say anything!"
Acacia Dragoon," No one's been down there yet... There might be a monster that'll bite your head off... Why am I in charge here? It's only my first day on the job! !!! HEY! Don't go down there! I'm the one that's gonna get it from the boss if I let anyone down there! Plus, I really think there's a monster down below! I'm warnin' you!!! You had me worried sick! You guys, alright!? You had me worried sick! Hey, you guys are pretty strong... Listen...uhh... Can we make it so that it was me who defeated the monster? Come on, please?"
System,
Acacia Dragoon," Wow! That was quick. I'm glad we called in professionals to get the job done. Actually, there was a man claiming to be a priest who came by earlier. Of course, I sent him back. He was certainly a fake. I can't believe he would try to fool us like that. Anyway, thank you very much for a job well done!"
Acacia Dragoon, Authorization is required to pass through.
Acacia Dragoon," Now, beat it!"
Acacia Dragoon, Identify yourself!
Acacia Dragoon, This is Viper Manor.
Woman," Huh? Who was that? You don't know who he is? Ahaa, you must be one of the tourists here to see the festival. That boy is dear, sweet Glenn, a member of the Acacia Dragoons. Pretty popular with the people here. But it really surprises me to see that naughty little boy grown so mature... It makes me feel my age. Sigh... Ah, it's a bellflower, isn't it? It's a pretty flower, but it has a slightly lonesome feel. Dario loved this flower. He kept his own sadness and sufferings to himself, so I kind of understand why he liked that flower... But where did you get that flower? Dear Glenn will be delighted if you bring that to him."
Old Man," If you folks are looking to get into Master Viper's manor, good luck. The most you will get is a cold reception from the gate guards. Ho ho ho!"
Woman, How's this?
Woman," Just look around. Flowers decorate the town when the festival comes. Don't you think it's romantic to have the whole town filled with flowers? It's our way of showing our gratitude towards Master Viper. We are really thankful to Master Viper for our town's peace... Oh, you silly boy. That's your right, isn't it?"
